customer_id,age,city_tier,employment_type,monthly_income,has_credit_history,fico_score,acquisition_channel,loan_purpose,loan_amount,tenure_months,interest_rate,monthly_installment,grade,dti,installment_to_income,cash_flow_volatility,spending_shock,days_delinquent,partial_payment_ratio,default,clv_proxy
CUST05346,33,2,Salaried,24809.0,0,,App Organic,BNPL,38772.0,6,28.61,7012.0,E,0.3842,0.2826,0.3693,0,0,1.0,0,5546.3346
CUST05347,36,3,Salaried,33283.0,1,676.5969659617413,App Organic,Personal,53915.0,36,23.47,2100.0,D,0.1738,0.0631,0.0954,0,83,0.3562,1,37961.5515
CUST05348,50,2,Salaried,34338.0,0,,Referral,BNPL,36466.0,18,23.27,2419.0,D,0.366,0.0705,0.3235,0,0,1.0,0,12728.457299999998
CUST05349,51,3,Informal,18372.0,1,703.726051328099,Agent,BNPL,66384.0,18,18.37,4247.0,C,0.4974,0.2312,0.119,1,0,1.0,0,18292.1112
CUST05350,25,1,Student,6823.0,1,639.3515236194404,Agent,Personal,116106.0,6,27.87,20954.0,E,1.0,0.95,0.4633,0,136,0.6679,1,16179.3711
CUST05351,52,2,Salaried,48924.0,0,,Partnership,Personal,63500.0,18,22.45,4188.0,D,0.3249,0.0856,0.2926,0,79,0.3196,1,21383.625
CUST05352,36,3,Salaried,58167.0,0,,App Organic,Medical,85329.0,12,22.67,8014.0,D,0.3462,0.1378,0.8203,0,134,0.5325,1,19344.084300000002
CUST05353,29,2,Salaried,34354.0,1,738.86233565164,Referral,Personal,5000.0,6,14.02,868.0,B,0.291,0.0253,0.0653,0,0,1.0,0,350.5
CUST05354,42,1,Self-Employed,40675.0,1,719.839412606346,Referral,BNPL,78262.0,6,17.9,13733.0,C,0.6399,0.3376,0.9845,1,175,0.6218,1,7004.449
CUST05355,57,2,Self-Employed,30513.0,0,,Referral,BNPL,134033.0,6,22.88,23853.0,D,0.8436,0.7817,0.7955,0,34,0.7602,1,15333.3752
CUST05356,34,1,Self-Employed,41423.0,0,,App Organic,Working Capital,78930.0,24,23.14,4139.0,D,0.3336,0.0999,0.6664,0,123,0.6782,1,36528.804
CUST05357,36,2,Student,10059.0,0,,Partnership,Personal,80128.0,24,28.5,4418.0,E,0.6423,0.4393,0.053,1,55,0.2851,1,45672.96
CUST05358,40,2,Salaried,58819.0,1,656.3247397175058,Partnership,Education,86422.0,6,28.14,15609.0,E,0.5531,0.2654,0.9798,0,159,0.4916,1,12159.5754
CUST05359,35,2,Informal,22022.0,0,,Referral,Working Capital,137720.0,36,27.76,5679.0,E,0.3203,0.2579,0.761,0,0,1.0,0,114693.216
CUST05360,46,1,Salaried,51210.0,0,,Referral,Medical,129151.0,12,22.39,12112.0,D,0.3338,0.2365,0.4515,1,0,1.0,0,28916.908900000002
CUST05361,29,2,Salaried,23697.0,0,,App Organic,Personal,34122.0,18,27.92,2342.0,E,0.3065,0.0988,0.8287,0,179,0.2618,1,14290.2936
CUST05362,21,1,Informal,11512.0,0,,Referral,Working Capital,123105.0,12,26.98,11819.0,E,1.0,0.95,0.3384,1,0,1.0,0,33213.729
CUST05363,55,3,Student,5527.0,0,,Agent,Education,130043.0,24,28.54,7174.0,E,1.0,0.95,0.4084,0,149,0.4168,1,74228.5444
CUST05364,40,1,Informal,20152.0,0,,Referral,Personal,6595.0,18,28.05,453.0,E,0.0913,0.0225,0.6719,0,93,0.2077,1,2774.8462500000005
CUST05365,26,3,Informal,10254.0,1,713.4640459724086,Partnership,Education,76045.0,24,18.88,3829.0,C,0.669,0.3734,0.9223,1,0,1.0,0,28714.592
CUST05366,30,2,Informal,20025.0,1,654.893173610813,Referral,Personal,96022.0,36,28.67,4007.0,E,0.4146,0.2001,0.9194,1,169,0.6567,1,82588.5222
CUST05367,53,2,Salaried,48967.0,0,,App Organic,Personal,5000.0,18,23.28,332.0,D,0.2212,0.01,0.2362,0,0,1.0,0,1746.0
CUST05368,36,1,Informal,6386.0,1,678.4323679712799,Agent,Medical,47785.0,6,22.75,8501.0,D,1.0,0.95,0.642,0,136,0.2236,1,5435.54375
CUST05369,56,2,Informal,11474.0,1,628.5692345478137,App Organic,BNPL,46369.0,6,32.81,8484.0,F,0.8475,0.7394,0.8844,0,110,0.3784,1,7606.83445
CUST05370,26,2,Self-Employed,56790.0,1,691.6194672953468,App Organic,Working Capital,49196.0,6,23.78,8777.0,D,0.2924,0.1546,0.1038,1,0,1.0,0,5849.4044
CUST05371,39,2,Self-Employed,50553.0,0,,App Organic,BNPL,116785.0,18,23.24,7747.0,D,0.4845,0.1532,0.1857,0,0,1.0,0,40711.251
CUST05372,51,1,Informal,12898.0,0,,Referral,Personal,72738.0,3,27.34,25359.0,E,1.0,0.95,0.7862,0,138,0.3002,1,4971.6422999999995
CUST05373,22,3,Informal,11791.0,1,691.8146148956631,Agent,Medical,91848.0,6,22.83,16343.0,D,1.0,0.95,0.5623,0,0,1.0,0,10484.4492
CUST05374,38,3,Salaried,8245.0,1,731.7477654747977,Referral,Personal,78578.0,12,14.71,7081.0,B,1.0,0.8589,0.0564,0,0,1.0,0,11558.8238
CUST05375,48,2,Informal,26828.0,0,,Agent,Personal,173725.0,6,28.55,31412.0,E,1.0,0.95,0.5346,0,130,0.5442,1,24799.24375
CUST05376,24,2,Informal,18246.0,1,652.2146968727038,Referral,BNPL,114857.0,24,28.2,6316.0,E,0.5806,0.3462,0.9215,0,0,1.0,0,64779.34799999999
CUST05377,21,2,Salaried,73256.0,1,702.9973389396658,App Organic,BNPL,74297.0,6,18.68,13066.0,C,0.3906,0.1784,0.1829,0,0,1.0,0,6939.3398
CUST05378,36,2,Informal,16850.0,0,,Agent,Personal,64439.0,6,27.38,11614.0,E,0.8667,0.6892,0.0684,0,114,0.2029,1,8821.6991
CUST05379,22,1,Salaried,49239.0,1,672.1794225202183,App Organic,Working Capital,47138.0,3,22.7,16311.0,D,0.4924,0.3313,0.9464,1,0,1.0,0,2675.0815
CUST05380,56,2,Salaried,58369.0,0,,App Organic,BNPL,36071.0,3,22.95,12487.0,D,0.467,0.2139,0.3798,0,0,1.0,0,2069.573625
CUST05381,21,3,Self-Employed,67499.0,0,,Referral,BNPL,27124.0,24,22.75,1417.0,D,0.2654,0.021,0.7763,0,113,0.6118,1,12341.42
CUST05382,43,1,Student,9503.0,1,751.9573486777253,App Organic,Working Capital,114282.0,36,14.37,3927.0,B,0.5525,0.4132,0.6064,0,0,1.0,0,49266.9702
CUST05383,46,2,Salaried,45036.0,1,655.5372124854017,App Organic,BNPL,39200.0,12,28.4,3791.0,E,0.3218,0.0842,0.1873,1,168,0.2705,1,11132.8
CUST05384,31,3,Informal,18168.0,1,723.2671076398484,Referral,Education,100681.0,12,18.25,9243.0,C,0.6188,0.5087,0.2017,0,0,1.0,0,18374.2825
CUST05385,21,1,Self-Employed,19175.0,0,,Referral,Education,54859.0,18,27.49,3753.0,E,0.3403,0.1957,0.7427,0,0,1.0,0,22621.10865
CUST05386,31,1,Informal,15709.0,1,697.0845759244171,Referral,Medical,44956.0,3,23.88,15586.0,D,1.0,0.95,0.6345,0,165,0.3842,1,2683.8732
CUST05387,44,3,Informal,18307.0,0,,Partnership,Personal,61790.0,24,28.17,3397.0,E,0.406,0.1855,0.0149,0,0,1.0,0,34812.486
CUST05388,30,1,Informal,26291.0,1,782.5928490612844,Referral,BNPL,146676.0,6,10.2,25179.0,A,1.0,0.95,0.4952,0,69,0.3809,1,7480.476
CUST05389,34,1,Informal,15420.0,0,,Partnership,BNPL,196507.0,12,27.4,18906.0,E,1.0,0.95,0.9188,0,112,0.526,1,53842.91799999999
CUST05390,34,2,Informal,24376.0,0,,App Organic,Personal,60340.0,18,27.62,4132.0,E,0.3547,0.1695,0.5325,0,0,1.0,0,24998.862
CUST05391,27,2,Salaried,43772.0,1,623.0042959052672,Referral,Medical,56673.0,18,33.83,4058.0,F,0.3777,0.0927,0.028,0,0,1.0,0,28758.713849999996
CUST05392,43,3,Salaried,63653.0,1,692.7215241011266,Partnership,Personal,113200.0,6,22.56,20128.0,D,0.5498,0.3162,0.4893,0,0,1.0,0,12768.96
CUST05393,42,2,Salaried,55151.0,1,676.9260538115087,Referral,BNPL,81108.0,18,22.47,5350.0,D,0.2063,0.097,0.0452,1,109,0.4392,1,27337.451399999998
CUST05394,56,2,Informal,21655.0,1,637.4078389752455,Agent,Personal,48868.0,3,28.55,17070.0,E,1.0,0.7883,0.4528,0,0,1.0,0,3487.9535000000005
CUST05395,47,2,Salaried,59682.0,0,,App Organic,Working Capital,94631.0,24,23.45,4977.0,D,0.222,0.0834,0.7372,0,0,1.0,0,44381.939
CUST05396,22,3,Salaried,57497.0,1,691.5822435898258,App Organic,Working Capital,105701.0,3,22.72,36576.0,D,0.8423,0.6361,0.131,0,0,1.0,0,6003.8168
CUST05397,39,1,Informal,24383.0,1,682.5627326054264,Referral,Education,65399.0,24,23.25,3433.0,D,0.3719,0.1408,0.341,1,167,0.1987,1,30410.535
CUST05398,27,1,Informal,30791.0,0,,App Organic,BNPL,66518.0,36,22.87,2570.0,D,0.3227,0.0835,0.199,0,0,1.0,0,45637.999800000005
CUST05399,32,3,Informal,27701.0,0,,Partnership,Education,143599.0,6,28.31,25948.0,E,1.0,0.9367,0.3935,0,57,0.4677,1,20326.438449999998
CUST05400,23,3,Salaried,51996.0,0,,App Organic,BNPL,42166.0,3,22.85,14594.0,D,0.4319,0.2807,0.1496,0,0,1.0,0,2408.73275
CUST05401,25,1,Salaried,38374.0,0,,Partnership,Education,53399.0,6,23.26,9513.0,D,0.4516,0.2479,0.2719,1,146,0.6291,1,6210.3037
CUST05402,28,1,Salaried,50496.0,1,691.0359256877425,Partnership,Personal,56498.0,12,23.01,5315.0,D,0.2701,0.1053,0.1345,0,0,1.0,0,13000.189800000002
CUST05403,34,2,Salaried,16107.0,1,731.2286381645395,App Organic,BNPL,142962.0,18,13.7,8832.0,B,0.7147,0.5483,0.4124,0,68,0.1003,1,29378.691
CUST05404,56,1,Salaried,57435.0,1,665.8987730860999,App Organic,Personal,5000.0,36,23.47,195.0,D,0.1179,0.01,0.4716,0,0,1.0,0,3520.5
CUST05405,27,2,Salaried,29100.0,1,661.1512202628544,Partnership,Education,107896.0,24,28.04,5924.0,E,0.4336,0.2036,0.5871,0,0,1.0,0,60508.076799999995
CUST05406,27,1,Salaried,61837.0,1,657.3533577032276,Partnership,Personal,73820.0,18,28.49,5087.0,E,0.2302,0.0823,0.7566,0,0,1.0,0,31546.977
CUST05407,52,1,Self-Employed,73645.0,1,655.4906996846712,Referral,Personal,147540.0,6,28.26,26656.0,E,0.536,0.3619,0.1039,0,0,1.0,0,20847.402000000002
CUST05408,28,2,Salaried,23236.0,1,734.605046129034,App Organic,Medical,89225.0,18,13.98,5524.0,B,0.441,0.2377,0.8692,0,0,1.0,0,18710.482500000002
CUST05409,32,3,Salaried,44245.0,1,681.8189282778663,Referral,BNPL,5000.0,24,23.59,263.0,D,0.05,0.01,0.6997,0,70,0.6448,1,2359.0
CUST05410,30,2,Informal,11614.0,1,731.0262233510903,Agent,Medical,139460.0,6,14.13,24210.0,B,1.0,0.95,0.1079,0,105,0.341,1,9852.849
CUST05411,34,2,Informal,7630.0,0,,App Organic,BNPL,65560.0,24,28.23,3606.0,E,0.7996,0.4726,0.3795,0,119,0.3996,1,37015.176
CUST05412,29,3,Informal,17362.0,0,,Agent,Working Capital,5000.0,12,27.85,482.0,E,0.1031,0.0278,0.3781,0,89,0.0474,1,1392.5000000000002
CUST05413,50,2,Self-Employed,49433.0,1,617.1866839236077,App Organic,Working Capital,58783.0,24,32.77,3371.0,F,0.3418,0.0682,0.7041,0,0,1.0,0,38526.37820000001
CUST05414,25,2,Student,10263.0,1,619.6587062914512,App Organic,Personal,76444.0,18,33.09,5445.0,F,0.8015,0.5305,0.1498,0,125,0.0199,1,37942.979400000004
CUST05415,21,2,Student,8462.0,0,,App Organic,Personal,33034.0,3,27.55,11521.0,E,1.0,0.95,0.0615,0,32,0.3174,1,2275.21675
CUST05416,21,1,Self-Employed,8044.0,1,730.8874696678242,App Organic,Working Capital,13744.0,6,14.08,2386.0,B,0.6159,0.2966,0.025,0,88,0.5251,1,967.5776000000001
CUST05417,40,2,Salaried,46851.0,0,,App Organic,BNPL,86864.0,12,23.1,8176.0,D,0.4403,0.1745,0.8674,1,133,0.2333,1,20065.584000000003
CUST05418,31,2,Salaried,22612.0,1,689.1829003746866,Referral,Education,25247.0,3,22.49,8733.0,D,0.602,0.3862,0.6188,1,0,1.0,0,1419.512575
CUST05419,46,1,Informal,9438.0,1,726.7110412624264,App Organic,Personal,33962.0,3,18.65,11674.0,C,1.0,0.95,0.0206,0,0,1.0,0,1583.47825
CUST05420,23,1,Self-Employed,20057.0,0,,App Organic,BNPL,129293.0,3,28.73,45178.0,E,1.0,0.95,0.937,0,143,0.5767,1,9286.469725
CUST05421,26,2,Student,11149.0,1,656.747735350531,App Organic,Personal,61778.0,6,28.68,11175.0,E,1.0,0.95,0.1084,0,0,1.0,0,8858.9652
CUST05422,31,2,Self-Employed,47815.0,1,719.6847638060201,Partnership,Working Capital,26312.0,6,17.92,4617.0,C,0.3648,0.0966,0.7487,0,0,1.0,0,2357.5552000000002
CUST05423,28,1,Student,8968.0,0,,Referral,Education,39177.0,3,28.09,13675.0,E,1.0,0.95,0.8547,0,100,0.5254,1,2751.204825
CUST05424,49,1,Informal,12824.0,0,,Referral,Personal,90448.0,24,27.83,4957.0,E,0.6869,0.3865,0.6498,0,0,1.0,0,50343.3568
CUST05425,30,3,Student,6837.0,0,,Referral,BNPL,91877.0,24,28.37,5060.0,E,0.9153,0.7402,0.0709,0,0,1.0,0,52131.0098
CUST05426,54,2,Salaried,24448.0,0,,Partnership,BNPL,101629.0,3,27.92,35464.0,E,1.0,0.95,0.5668,1,57,0.3697,1,7093.7042
CUST05427,44,1,Salaried,65465.0,0,,App Organic,Education,107171.0,24,23.11,5619.0,D,0.2896,0.0858,0.4529,0,0,1.0,0,49534.4362
CUST05428,37,2,Informal,31184.0,1,698.8208759840071,Agent,Working Capital,88341.0,3,23.19,30592.0,D,1.0,0.95,0.759,0,0,1.0,0,5121.569475
CUST05429,52,1,Informal,21340.0,1,695.7938064604779,Agent,Personal,99321.0,6,22.46,17654.0,D,0.9331,0.8273,0.2688,0,175,0.7121,1,11153.748300000001
CUST05430,31,3,Salaried,55976.0,1,643.064022684547,Referral,Medical,55975.0,36,27.98,2315.0,E,0.2242,0.0414,0.6955,0,0,1.0,0,46985.415
CUST05431,54,3,Informal,17046.0,1,679.5233767364198,App Organic,Medical,30287.0,24,23.46,1593.0,D,0.2826,0.0935,0.2026,1,0,1.0,0,14210.6604
CUST05432,44,2,Self-Employed,8850.0,0,,Agent,Working Capital,129319.0,12,29.91,12601.0,E,1.0,0.95,0.7087,0,118,0.4088,1,38679.3129
CUST05433,25,3,Salaried,32341.0,1,669.2898381729506,App Organic,Education,110210.0,6,22.12,19571.0,D,0.8147,0.6052,0.2623,0,0,1.0,0,12189.226
CUST05434,49,1,Self-Employed,29623.0,1,643.5658882978764,Referral,Personal,63743.0,36,27.68,2626.0,E,0.2428,0.0886,0.987,0,87,0.7615,1,52932.1872
CUST05435,54,3,Student,6844.0,1,580.0,Agent,Personal,48425.0,3,37.7,17167.0,G,1.0,0.95,0.9259,1,168,0.4456,1,4564.05625
CUST05436,36,1,Self-Employed,26923.0,1,784.4507984193086,App Organic,Education,166446.0,12,10.38,14663.0,A,0.7312,0.5446,0.5077,0,68,0.1009,1,17277.0948
CUST05437,45,2,Informal,18287.0,1,650.2467005527583,Agent,Personal,38821.0,36,28.98,1626.0,E,0.2916,0.0889,0.7016,0,0,1.0,0,33750.9774
CUST05438,57,3,Salaried,32247.0,1,642.6416008462204,App Organic,Personal,84089.0,12,27.98,8114.0,E,0.3746,0.2516,0.8148,1,143,0.426,1,23528.1022
CUST05439,28,2,Informal,31006.0,0,,Agent,Working Capital,48190.0,6,22.92,8577.0,D,0.436,0.2766,0.6828,0,0,1.0,0,5522.5740000000005
CUST05440,49,3,Student,5000.0,0,,Referral,Personal,58552.0,12,28.32,5660.0,E,1.0,0.95,0.8136,0,170,0.3291,1,16581.9264
CUST05441,45,1,Self-Employed,53972.0,0,,App Organic,Personal,44991.0,36,22.71,1735.0,D,0.2294,0.0321,0.3086,0,69,0.3977,1,30652.3683
CUST05442,43,2,Salaried,41072.0,0,,App Organic,Personal,5000.0,24,23.37,263.0,D,0.207,0.01,0.1215,0,124,0.7642,1,2337.0
CUST05443,54,1,Self-Employed,46330.0,0,,Partnership,BNPL,90607.0,12,22.71,8511.0,D,0.431,0.1837,0.1236,0,58,0.5136,1,20576.8497
CUST05444,23,2,Student,9524.0,1,656.2288950460611,App Organic,Working Capital,101271.0,12,28.7,9808.0,E,1.0,0.95,0.6442,1,125,0.5101,1,29064.777
CUST05445,50,1,Salaried,47356.0,0,,App Organic,Personal,48415.0,18,23.07,3207.0,D,0.2464,0.0677,0.4697,1,0,1.0,0,16754.01075
CUST05446,54,1,Salaried,27999.0,1,676.5134811145747,App Organic,BNPL,179252.0,12,23.7,16924.0,D,0.7301,0.6044,0.8187,0,50,0.0166,1,42482.723999999995
CUST05447,52,1,Salaried,40019.0,1,758.6420594471605,Referral,Personal,86332.0,12,14.31,7764.0,B,0.3114,0.194,0.0586,1,0,1.0,0,12354.1092
CUST05448,49,3,Self-Employed,41044.0,0,,Referral,Personal,81691.0,24,21.83,4231.0,D,0.331,0.1031,0.5455,1,0,1.0,0,35666.2906
CUST05449,29,1,Self-Employed,39916.0,1,722.8271452117189,App Organic,Personal,90478.0,12,17.39,8269.0,C,0.4136,0.2072,0.1588,0,0,1.0,0,15734.1242
CUST05450,22,3,Student,5000.0,1,754.0161027628153,App Organic,Personal,51281.0,12,14.82,4624.0,B,1.0,0.9249,0.7046,1,0,1.0,0,7599.8442
CUST05451,27,1,Salaried,64368.0,1,656.8211337105906,App Organic,Personal,35896.0,36,27.85,1482.0,E,0.1756,0.023,0.3242,1,98,0.0251,1,29991.108
CUST05452,25,1,Self-Employed,5000.0,1,701.9378379761035,App Organic,Education,44546.0,6,17.12,7799.0,C,1.0,0.95,0.2381,0,107,0.0349,1,3813.1376000000005
CUST05453,28,2,Informal,16499.0,0,,Referral,Medical,53196.0,18,27.76,3647.0,E,0.5052,0.221,0.0081,1,90,0.3043,1,22150.8144
CUST05454,52,3,Salaried,31180.0,1,607.6320267246754,Agent,Working Capital,97426.0,12,32.82,9634.0,F,0.498,0.309,0.5117,0,0,1.0,0,31975.2132
CUST05455,38,1,Self-Employed,41279.0,0,,App Organic,Personal,59888.0,3,23.64,20754.0,D,0.5734,0.5028,0.603,0,0,1.0,0,3539.3808
CUST05456,38,1,Informal,24100.0,1,686.5849496338296,App Organic,Working Capital,99749.0,18,22.59,6585.0,D,0.4788,0.2732,0.6982,0,37,0.4535,1,33799.94865
CUST05457,36,3,Salaried,23895.0,1,661.5556670614927,App Organic,Working Capital,24536.0,24,27.95,1346.0,E,0.1954,0.0563,0.987,1,0,1.0,0,13715.623999999998
CUST05458,41,2,Salaried,80304.0,1,616.5248782163292,Partnership,Personal,49228.0,12,33.55,4886.0,F,0.2125,0.0608,0.5655,0,0,1.0,0,16515.994
CUST05459,30,3,Self-Employed,41633.0,0,,Partnership,Personal,46508.0,36,22.77,1795.0,D,0.3222,0.0431,0.6523,0,109,0.7914,1,31769.614799999996
CUST05460,24,1,Salaried,50726.0,0,,Agent,BNPL,5000.0,6,22.58,889.0,D,0.1983,0.0175,0.5921,0,0,1.0,0,564.4999999999999
CUST05461,28,2,Salaried,23404.0,1,712.2612138547588,App Organic,BNPL,56681.0,6,18.19,9954.0,C,0.7583,0.4253,0.6883,0,0,1.0,0,5155.13695
CUST05462,39,1,Student,7860.0,0,,App Organic,BNPL,33496.0,24,28.4,1845.0,E,0.675,0.2348,0.9218,0,51,0.5701,1,19025.728
CUST05463,29,2,Self-Employed,55490.0,0,,App Organic,Personal,93285.0,24,22.97,4884.0,D,0.3979,0.088,0.9659,0,0,1.0,0,42855.129
CUST05464,50,3,Informal,19260.0,1,580.0,App Organic,BNPL,104305.0,3,38.32,37012.0,G,1.0,0.95,0.5812,0,168,0.3571,1,9992.419
CUST05465,37,3,Salaried,47103.0,1,680.0527056749278,Referral,Working Capital,18990.0,36,22.74,732.0,D,0.3279,0.0156,0.5885,0,0,1.0,0,12954.978
CUST05466,35,2,Student,7844.0,0,,Agent,BNPL,65182.0,24,27.02,3545.0,E,0.6061,0.4519,0.8297,0,159,0.048,1,35224.3528
CUST05467,24,3,Informal,9732.0,1,692.3717737108155,Partnership,Personal,23811.0,24,23.44,1252.0,D,0.3686,0.1287,0.0158,0,81,0.6006,1,11162.596800000001
CUST05468,26,1,Informal,9698.0,1,753.3045081227195,Agent,Education,87979.0,18,13.5,5427.0,B,0.8702,0.5596,0.1929,0,0,1.0,0,17815.7475
CUST05469,36,1,Salaried,62540.0,1,682.8072385037535,App Organic,BNPL,47519.0,12,22.7,4464.0,D,0.1817,0.0714,0.1752,0,0,1.0,0,10786.812999999998
CUST05470,46,2,Self-Employed,53881.0,1,716.1660726448467,Agent,BNPL,53638.0,36,18.12,1942.0,C,0.2457,0.036,0.0722,0,0,1.0,0,29157.616799999996
CUST05471,57,2,Self-Employed,56545.0,1,701.9691622243388,App Organic,BNPL,66328.0,3,18.49,22794.0,C,0.6125,0.4031,0.3598,0,158,0.389,1,3066.0117999999998
CUST05472,43,1,Informal,13063.0,1,622.6836073012001,App Organic,Personal,86437.0,3,32.96,30409.0,F,1.0,0.95,0.752,0,132,0.7104,1,7122.4088
CUST05473,33,2,Informal,17055.0,0,,Agent,Working Capital,77204.0,36,27.75,3183.0,E,0.2415,0.1866,0.5955,1,49,0.3429,1,64272.33
CUST05474,37,2,Salaried,63477.0,0,,App Organic,Personal,90728.0,3,23.74,31447.0,D,0.7527,0.4954,0.2676,0,143,0.4143,1,5384.706799999999
CUST05475,47,3,Student,5000.0,1,645.4239973604931,Referral,Education,103751.0,12,27.85,10005.0,E,1.0,0.95,0.8917,0,0,1.0,0,28894.653500000004
CUST05476,42,3,Student,11390.0,1,701.6122522743359,App Organic,BNPL,69676.0,24,17.87,3474.0,C,0.5571,0.305,0.3124,0,0,1.0,0,24902.2024
CUST05477,57,2,Self-Employed,27443.0,1,638.9224542891372,Agent,Education,33576.0,24,27.21,1830.0,E,0.2513,0.0667,0.5233,0,0,1.0,0,18272.0592
CUST05478,39,1,Salaried,32172.0,0,,Agent,Medical,10948.0,18,23.06,725.0,D,0.3297,0.0225,0.0431,0,44,0.6232,1,3786.9132
CUST05479,55,2,Informal,17809.0,1,696.1340481598555,App Organic,BNPL,44487.0,18,23.72,2961.0,D,0.2758,0.1663,0.8409,0,0,1.0,0,15828.4746
CUST05480,33,3,Self-Employed,17894.0,1,671.5971581643788,Agent,Personal,83994.0,3,22.27,29044.0,D,1.0,0.95,0.9773,1,0,1.0,0,4676.36595
CUST05481,34,1,Informal,6619.0,1,714.9962974002224,App Organic,BNPL,19677.0,36,17.65,708.0,C,0.4746,0.107,0.8912,1,0,1.0,0,10418.9715
CUST05482,51,2,Informal,18456.0,1,696.6864553573834,Referral,Personal,117951.0,12,22.98,11095.0,D,0.7444,0.6012,0.4086,0,0,1.0,0,27105.1398
CUST05483,22,3,Salaried,53014.0,1,652.4980331098076,Agent,BNPL,32965.0,24,28.27,1814.0,E,0.3654,0.0342,0.1569,0,0,1.0,0,18638.411
CUST05484,57,1,Self-Employed,59875.0,0,,Agent,BNPL,70484.0,12,23.15,6636.0,D,0.2481,0.1108,0.3026,1,0,1.0,0,16317.045999999998
CUST05485,34,1,Self-Employed,48926.0,1,715.1099445431307,Partnership,BNPL,134053.0,36,18.02,4848.0,C,0.3119,0.0991,0.9162,0,0,1.0,0,72469.0518
CUST05486,29,1,Student,13896.0,1,734.846285023193,App Organic,BNPL,67710.0,24,13.67,3240.0,B,0.365,0.2332,0.974,0,0,1.0,0,18511.913999999997
CUST05487,30,2,Salaried,65416.0,0,,Agent,Working Capital,31317.0,12,23.68,2956.0,D,0.2868,0.0452,0.0599,0,153,0.6247,1,7415.8656
CUST05488,27,3,Salaried,56071.0,1,765.3903967204253,Referral,Personal,5000.0,12,9.95,439.0,A,0.1068,0.01,0.1323,0,0,1.0,0,497.49999999999994
CUST05489,48,2,Informal,20812.0,1,651.4967319275964,Partnership,Personal,91246.0,3,28.57,31875.0,E,1.0,0.95,0.8211,0,130,0.049,1,6517.245550000001
CUST05490,45,2,Salaried,63452.0,1,614.9419797716555,App Organic,Personal,87408.0,18,34.01,6267.0,F,0.2583,0.0988,0.1718,1,0,1.0,0,44591.191199999994
CUST05491,48,2,Self-Employed,5000.0,1,621.5022240177194,Agent,Working Capital,98043.0,6,33.37,17967.0,F,1.0,0.95,0.3868,0,64,0.7739,1,16358.474549999999
CUST05492,22,2,Salaried,37799.0,0,,Referral,Education,79524.0,12,22.7,7470.0,D,0.5152,0.1976,0.0365,0,112,0.1822,1,18051.947999999997
CUST05493,37,2,Self-Employed,5000.0,0,,App Organic,Working Capital,53541.0,36,28.14,2219.0,E,0.5821,0.4438,0.2075,0,175,0.4657,1,45199.3122
CUST05494,24,1,Self-Employed,49936.0,1,690.6521145054709,Referral,Medical,43545.0,6,22.42,7739.0,D,0.3648,0.155,0.1771,0,174,0.2184,1,4881.3945
CUST05495,33,2,Salaried,33859.0,0,,App Organic,Personal,76669.0,3,22.52,26522.0,D,1.0,0.7833,0.8164,0,169,0.3971,1,4316.4646999999995
CUST05496,38,2,Student,17059.0,0,,Referral,BNPL,114599.0,12,28.27,11075.0,E,0.8692,0.6492,0.0598,0,62,0.1093,1,32397.137300000002
CUST05497,23,1,Salaried,37231.0,1,752.9918553320409,Partnership,Education,5000.0,3,14.29,1707.0,B,0.05,0.0458,0.5959,1,61,0.3766,1,178.625
CUST05498,57,2,Salaried,46595.0,1,633.5070776317446,Referral,BNPL,112548.0,6,33.18,20615.0,F,0.8047,0.4424,0.5843,0,135,0.7504,1,18671.7132
CUST05499,53,3,Salaried,38966.0,0,,Referral,Education,63380.0,24,22.4,3301.0,D,0.374,0.0847,0.9491,0,88,0.765,1,28394.239999999998
CUST05500,44,2,Self-Employed,29201.0,0,,Referral,Working Capital,68310.0,12,29.18,6632.0,E,0.5302,0.2271,0.0999,0,0,1.0,0,19932.858
CUST05501,28,3,Salaried,26302.0,1,715.8533515401709,App Organic,Medical,102810.0,3,18.29,35320.0,C,1.0,0.95,0.6419,1,44,0.52,1,4700.987249999999
CUST05502,55,1,Salaried,25798.0,1,616.4109414881933,App Organic,BNPL,68169.0,36,32.94,3005.0,F,0.3089,0.1165,0.7599,1,144,0.5124,1,67364.60579999999
CUST05503,22,3,Student,5000.0,1,607.8643409880373,Referral,BNPL,84032.0,6,33.04,15386.0,F,1.0,0.95,0.0082,0,0,1.0,0,13882.086399999998
CUST05504,53,1,Salaried,53182.0,1,630.1490286017681,App Organic,Personal,9644.0,12,32.7,953.0,F,0.2968,0.0179,0.6476,0,166,0.428,1,3153.588
CUST05505,32,1,Salaried,38630.0,1,752.6848604805915,App Organic,Personal,63903.0,6,13.57,11076.0,B,0.3505,0.2867,0.1148,0,0,1.0,0,4335.818550000001
CUST05506,42,2,Salaried,74004.0,1,655.5382796233874,Referral,Education,95256.0,36,29.24,4004.0,E,0.1397,0.0541,0.6302,0,155,0.1409,1,83558.5632
CUST05507,33,2,Salaried,26338.0,1,721.3838217997985,App Organic,BNPL,59334.0,24,17.58,2950.0,C,0.3114,0.112,0.2868,0,0,1.0,0,20861.8344
CUST05508,30,3,Salaried,67145.0,1,711.4973802236359,App Organic,Working Capital,61735.0,12,17.67,5650.0,C,0.3671,0.0841,0.1095,0,0,1.0,0,10908.5745
